update,TogoTV_Video_ID,id,name,url,uploadDate,description,keywords,embedUrl,duration(ISO 8601),contentUrl,thumbnailUrl,publisher,author,editor,license,skillset_1,skillset_2,skillset_3,skillset_4,skillset_5,headline,headline_2,headline_3,headline_4,headline_5,headline_6,headline_7,headline_8,headline_9,headline_10,headline_11,headline_12,headline_13,headline_14,headline_15,headline_16,headline_17,headline_18,headline_19,headline_20,headline_21,headline_22,headline_23,headline_24,headline_25,headline_26,headline_27,headline_28,headline_29,headline_30,headline_31,headline_32,headline_33,headline_34,headline_35,headline_36,headline_37,headline_38,headline_39,headline_40,headline_41,headline_42,headline_43,headline_44,headline_45,headline_46,headline_47,headline_48,headline_49,headline_50,headline_51,headline_52,headline_53,headline_54,headline_55
,2311,https://doi.org/10.7875/togotv.2025.070,NanbyoDataをつかって、日本の希少難病疾患を検索する,https://togotv.dbcls.jp/20251226.html,2025-12-26,"NanbyoDataは、厚生労働省の指定難病制度と、小児慢性特定疾病制度のそれぞれの対象疾患名を整理した国内初の難病語彙集であるNANDO（Nanbyo Disease Ontology）を用いて、その関連する情報を整理して公開しているDBCLSが開発したポータルサイトです。<br>
NANDOについてより詳しく知りたい方は<br>
<a href=""https://togotv.dbcls.jp/20250802.html"" target=""_blank"" rel=""noopener"">統合TVの講演動画 </a>をご確認ください。","DBCLS, 医学, オントロジー, MONDO, 難病, 専門用語, 厚生労働省, 糖鎖",vyd_qz-zfqA,PT10M23S,https://dbarchive.biosciencedbc.jp/data/togotv/movie/251226_kunitou.mov,https://dbarchive.biosciencedbc.jp/data/togotv/movie/thumbnail/20251226_0.jpg,DBCLS,國頭 悠音,"高月 照江, 細田 正恵, 藤原 豊史, 森岡勝樹",https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,,1. NanbyoDataをつかって、日本の希少難病疾患を検索する (0:00),2. NanbyoDataの概要 (0:19),3. 検索機能の説明 (0:44),4. 疾患の詳細ページ「概要」 (3:04),5. 疾患の詳細ページ「疾患関連遺伝子」 (4:50),6. 疾患の詳細ページ「糖鎖関連遺伝子」 (6:15),7. 疾患の詳細ページ「診療用遺伝学的検査」 (6:34),8. 疾患の詳細ページ「臨床的特徴」 (6:47),9. 疾患の詳細ページ「顔貌特徴」 (7:00),10. 疾患の詳細ページ「ヒトゲノムデータセット」 (7:26),11. 疾患の詳細ページ「難病特異的バイオリソース」 (8:05),12. 疾患の詳細ページ「化合物」 (8:39),13. 疾患の詳細ページ「バリアント」 (8:56),14. 疾患の詳細ページ「文献」 (9:13),15. まとめ (9:59),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2310,https://doi.org/10.7875/togotv.2025.069,"GRNに基づくin silico perturbationツールCellOracleの紹介
",https://togotv.dbcls.jp/20251224.html,2025-12-24,"2025年12月17日に開催された、<a href=""https://biopackathon.connpass.com/event/372831/"" target=""_blank"" rel=""noopener"">Bio""Pack""athon2025#12</a>の神元健児氏による「GRNに基づくin silico perturbationツールCellOracleの紹介」をお送りします。本講演では、scRNA-SeqとscATAC-Seqデータを入力とし、遺伝子制御ネットワーク（GRN）を推定し、GRN上の特定の転写因子をin silicoにノックアウトさせた時の発現変化を予測するツールであるCellOracleについて紹介しています。
この講演動画は、Bio""Pack""athon（バイオパッカソン）からご寄託いただきました。
Bio""Pack""athonでは、以下のような活動をしています。
・パッケージ開発に関するミートアップ（月一開催）
・日本語によるパッケージング教材の拡充化
・Bioconductorへの登録サポート
パッケージングに興味がある方、パッケージ化したいデータベースや解析手法がある方は、ぜひお気軽にご参加ください。Twitterアカウント@biopackathonにて最新情報を発信しています。","講演, ネットワーク解析, ソフトウェア,GRN, 遺伝子制御ネットワーク,データ解析, バイオインフォマティクス",z1v69151cPA,PT41M40S,https://dbarchive.biosciencedbc.jp/data/togotv/movie/251224_ishikawa.mov,https://dbarchive.biosciencedbc.jp/data/togotv/movie/thumbnail/20251224_0.jpg,DBCLS,石川 雅人,"Bio”Pack”athon, 森岡勝樹",https://creativecommons.org/licenses/by/4.0/deed.ja,PL0uaKHgcG00aJSa233gkhBA2HHe0-Ha-B,,,,,1. GRNに基づくin silico perturbationツールCellOracleの紹介 (0:00),2. 自己紹介 (0:05),3. 研究の興味 (1:17),4. gene perturbationの難しさ (8:38),5. 因果推論は難しい (11:23),6. scATAC-SeqとscRNA-Seqを用いた細胞種特異的GRN推定 (12:54),7. in silico perturbationのやり方（シグナル伝播） (14:55),8. ベクトル場の描き方 (17:12),9. マウス造血過程でのGata1 KO（ベクトルの向きの変化） (18:25),10. ゼブラフィッシュ胚でのnoto KO (23:31),11. CellOracleの想定、限界 (26:09),12. GRN推論とシミュレーションの違い (27:10),13. 応用例 (28:45),14. まとめ (29:21),15. 神元ラボの紹介 (29:46),16. 質問タイム (30:36),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2309,https://doi.org/10.7875/togotv.2025.068,摂動後の発現ダイナミクスに基づく制御ネットワーク推定手法RENGE,https://togotv.dbcls.jp/20251223.html,2025-12-23,"2025年12月17日に開催された<a href=""https://biopackathon.connpass.com/event/372831/"" target=""_blank"" rel=""noopener"">Bio""Pack""athon2025#12</a>の石川雅人氏による「摂動後の発現ダイナミクスに基づく制御ネットワーク推定手法RENGE」をお送りします。本講演では、時系列Perturb-Seqデータを元に、ノックアウトしていない遺伝子も含めた、直接制御と間接制御を識別できる遺伝子制御ネットワーク（GRN）を推定ツールRENGEについて紹介しています。
この講演動画は、Bio""Pack""athon（バイオパッカソン）からご寄託いただきました。
Bio""Pack""athonでは、以下のような活動をしています。
・パッケージ開発に関するミートアップ（月一開催）
・日本語によるパッケージング教材の拡充化
・Bioconductorへの登録サポート
パッケージングに興味がある方、パッケージ化したいデータベースや解析手法がある方は、ぜひお気軽にご参加ください。Twitterアカウント@biopackathonにて最新情報を発信しています。","講演, ネットワーク解析, ソフトウェア,GRN, 遺伝子制御ネットワーク,データ解析, バイオインフォマティクス",dCir2gLGppg,PT20M40S,https://dbarchive.biosciencedbc.jp/data/togotv/movie/251223_kamimoto.mov,https://dbarchive.biosciencedbc.jp/data/togotv/movie/thumbnail/20251223_0.jpg,DBCLS,神元 健児,"Bio”Pack”athon, 森岡勝樹",https://creativecommons.org/licenses/by/4.0/deed.ja,PL0uaKHgcG00aJSa233gkhBA2HHe0-Ha-B,,,,,1. 摂動後の発現ダイナミクスに基づく制御ネットワーク推定手法RENGE (0:00),2. 遺伝子制御ネットワーク（GRN）推定 (0:23),"3. scCRISPR（e.g., Perturb-Seq） (2:36)",4. scCRISPRデータからのGRN推定 (3:50),5. 提案手法（RENGE） (6:00),6. 結果（シミュレーションデータ） (11:57),7. 結果（ヒトi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2308,https://doi.org/10.7875/togotv.2025.067,研究特化型AIエージェントの構築と活用 @ データ解析講習会：AJACS「科学研究を加速させる ChatGPT 等の生成 AI ツールを知って・学んで・使う」,https://togotv.dbcls.jp/20251221.html,2025-12-21,"本日の統合TVは、2025年11月18日に開催された<a href=""https://biosciencedbc.jp/event/ajacs/ajacs2025-11-18-generative-AI.html"" target=""_blank"" rel=""noopener"">データ解析講習会：AJACS「科学研究を加速させる ChatGPT 等の生成 AI ツールを知って・学んで・使う」</a>から、<a href=""https://science-aid.com/"" target=""_blank"" rel=""noopener"">Science Aid株式会社</a> 山田 涼太氏 による「研究特化型AIエージェントの構築と活用」(<a href=""https://biosciencedbc.jp/event/files/AJACS-2025-11-18-04-generative-AI-yamada.pdf"" target=""_blank"" rel=""noopener"">講習スライド</a>、<a href=""https://biosciencedbc.jp/event/files/AJACS-2025-11-18-generative-AI-QA.pdf"" target=""_blank"" rel=""noopener"">Q&amp;A</a>)をお送りします。<br>
研究に特化したAIエージェントの開発方法を、実践的なハンズオン形式で解説します。Claude Code等のコーディング支援ツールを活用した研究用プログラムの作成、LangGraphやGoogle ADKを用いたエージェント構築まで、段階的に学習。プログラミング中級者がAIのサポートを受けながら自分の研究に最適化されたカスタムエージェントを開発できるようになることを目指します。<br>
アンケート回答者にハンズオンで使用したコードを配付しています。<br>
アンケート：<a href=""https://rcjbd.share-na2.hsforms.com/2rBEi4_xjSX6pNOmb_QwGyg"" target=""_blank"" rel=""noopener"">https://rcjbd.share-na2.hsforms.com/2rBEi4_xjSX6pNOmb_QwGyg</a><br>
講習会の一連の動画は<a href=""https://www.youtube.com/playlist?list=PL0uaKHgcG00ZjY96wGJspGTJg9jbh4CtW"" rel=""noopener"">YouTubeの再生リスト</a>からもご覧いただけます。","講演,AJACS,生成AI, AIエージェント ",nCRjIhI-5W8,PT49M03S,https://dbarchive.biosciencedbc.jp/data/togotv/movie/251221_yamada.mov,https://dbarchive.biosciencedbc.jp/data/togotv/movie/thumbnail/20251221_0.jpg,DBCLS,山田 涼太,佐久間 桂子,https://creativecommons.org/licenses/by/4.0/deed.ja,PL0uaKHgcG00ZjY96wGJspGTJg9jbh4CtW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2307,https://doi.org/10.7875/togotv.2025.066,今すぐ使える生成AI研究支援ツール実践 @ データ解析講習会：AJACS「科学研究を加速させる ChatGPT 等の生成 AI ツールを知って・学んで・使う」,https://togotv.dbcls.jp/20251220.html,2025-12-20,"本日の統合TVは、2025年11月18日に開催された<a href=""https://biosciencedbc.jp/event/ajacs/ajacs2025-11-18-generative-AI.html"" target=""_blank"" rel=""noopener"">データ解析講習会：AJACS「科学研究を加速させる ChatGPT 等の生成 AI ツールを知って・学んで・使う」</a>から、<a href=""https://www.ncnp.go.jp/hospital/"" target=""_blank"" rel=""noopener"">国立精神・神経医療研究センター病院</a> 松井 健太郎氏 による「今すぐ使える生成AI研究支援ツール実践」(<a href=""https://biosciencedbc.jp/event/files/AJACS-2025-11-18-03-generative-AI-matsui.pdf"" target=""_blank"" rel=""noopener"">講習スライド</a>、<a href=""https://biosciencedbc.jp/event/files/AJACS-2025-11-18-generative-AI-QA.pdf"" target=""_blank"" rel=""noopener"">Q&amp;A</a>)をお送りします。<br>
ChatGPT等の生成AIツールを活用した論文検索、文献レビュー、論文執筆の具体的手法を実演形式で解説します。GPT-5を用いた文献検索や、英語論文執筆に便利なカスタムGPTsの紹介、応用可能なプロンプト設計のやり方等、プログラミング不要で導入できる実践的テクニックを紹介。日常的にChatGPTを使用している研究者が、研究活動の生産性を飛躍的に向上させるための具体的なワークフローと活用事例を学べます。<br>
講習会の一連の動画は<a href=""https://www.youtube.com/playlist?list=PL0uaKHgcG00ZjY96wGJspGTJg9jbh4CtW"" rel=""noopener"">YouTubeの再生リスト</a>からもご覧いただけます。","講演,AJACS,生成AI ",mVYZLm7OMXg,PT1H23M14S,https://dbarchive.biosciencedbc.jp/data/togotv/movie/251220_matsui.mov,https://dbarchive.biosciencedbc.jp/data/togotv/movie/thumbnail/20251220_0.jpg,DBCLS,松井 健太郎,佐久間 桂子,https://creativecommons.org/licenses/by/4.0/deed.ja,PL0uaKHgcG00ZjY96wGJspGTJg9jbh4CtW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2306,https://doi.org/10.7875/togotv.2025.065,生成AIが変える科学研究の最前線 @ データ解析講習会：AJACS「科学研究を加速させる ChatGPT 等の生成 AI ツールを知って・学んで・使う」,https://togotv.dbcls.jp/20251219.html,2025-12-19,"本日の統合TVは、2025年11月18日に開催された<a href=""https://biosciencedbc.jp/event/ajacs/ajacs2025-11-18-generative-AI.html"" target=""_blank"" rel=""noopener"">データ解析講習会：AJACS「科学研究を加速させる ChatGPT 等の生成 AI ツールを知って・学んで・使う」</a>から、<a href=""https://science-aid.com/"" target=""_blank"" rel=""noopener"">Science Aid株式会社</a> 山田 涼太氏 による「生成AIが変える科学研究の最前線」(<a href=""https://biosciencedbc.jp/event/files/AJACS-2025-11-18-02-generative-AI-yamada.pdf"" target=""_blank"" rel=""noopener"">講習スライド</a>、<a href=""https://biosciencedbc.jp/event/files/AJACS-2025-11-18-generative-AI-QA.pdf"" target=""_blank"" rel=""noopener"">Q&amp;A</a>)をお送りします。<br>
講習会の一連の動画は<a href=""https://www.youtube.com/playlist?list=PL0uaKHgcG00ZjY96wGJspGTJg9jbh4CtW"" rel=""noopener"">YouTubeの再生リスト</a>からもご覧いただけます。","講演,AJACS,生成AI ",oeOShj3RxG8,PT09M29S,https://dbarchive.biosciencedbc.jp/data/togotv/movie/251219_yamada.mov,https://dbarchive.biosciencedbc.jp/data/togotv/movie/thumbnail/20251219_0.jpg,DBCLS,山田 涼太,佐久間 桂子,https://creativecommons.org/licenses/by/4.0/deed.ja,PL0uaKHgcG00ZjY96wGJspGTJg9jbh4CtW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2305,https://doi.org/10.7875/togotv.2025.064,NBDCの紹介 @ データ解析講習会：AJACS「科学研究を加速させる ChatGPT 等の生成 AI ツールを知って・学んで・使う」,https://togotv.dbcls.jp/20251218.html,2025-12-18,"本日の統合TVは、2025年11月18日に開催された<a href=""https://biosciencedbc.jp/event/ajacs/ajacs2025-11-18-generative-AI.html"" target=""_blank"" rel=""noopener"">データ解析講習会：AJACS「科学研究を加速させる ChatGPT 等の生成 AI ツールを知って・学んで・使う」</a>から、<a href=""https://dbcls.rois.ac.jp/"" target=""_blank"" rel=""noopener"">ライフサイエンス統合データベースセンター (DBCLS)</a>/<a href=""https://biosciencedbc.jp/"" target=""_blank"" rel=""noopener"">JST NBDC事業推進室</a> 箕輪 真理による「NBDCの紹介」(<a href=""https://biosciencedbc.jp/event/files/AJACS-2025-11-18-01-generative-AI-NBDC.pdf"" target=""_blank"" rel=""noopener"">講習スライド</a>)をお送りします。<br>
講習会の一連の動画は<a href=""https://www.youtube.com/playlist?list=PL0uaKHgcG00ZjY96wGJspGTJg9jbh4CtW"" rel=""noopener"">YouTubeの再生リスト</a>からもご覧いただけます。","講演,AJACS,NBDC,データベース",k7_3W0ksSRU,PT04M34S,https://dbarchive.biosciencedbc.jp/data/togotv/movie/251218_minowa.mov,https://dbarchive.biosciencedbc.jp/data/togotv/movie/thumbnail/20251218_0.jpg,DBCLS,箕輪 真理,佐久間 桂子,https://creativecommons.org/licenses/by/4.0/deed.ja,PL0uaKHgcG00ZjY96wGJspGTJg9jbh4CtW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2304,https://doi.org/10.7875/togotv.2025.063,"パネルディスカッション：データベースなしじゃ語れない！～マルチモーダル×AIは科学にどんな変革をもたらすの？～
 @ トーゴーの日シンポジウム2025",https://togotv.dbcls.jp/20251210.html,2025-12-10,"本日の統合TVは、2025年10月20日に開催された<a href=""https://biosciencedbc.jp/event/symposium/togo2025/"" target=""_blank"" rel=""noopener"">トーゴーの日シンポジウム2025</a> のパネルディスカッション「データベースなしじゃ語れない！～マルチモーダル×AIは科学にどんな変革をもたらすの？～ 」をお送りします。オーガナイザーとして、高木 利久 (NBDCライフサイエンスデータベース特別主監／富山国際大学 学長) 氏 <a href=""https://biosciencedbc.jp/event/symposium/togo2025/files/talk003-00-panel-discussion-takagi.pdf"" target=""_blank"" rel=""noopener"">(趣旨説明スライド) </a> 、パネリストとして、相澤 彰子 (国立情報学研究所 コンテンツ科学研究系 教授) 氏 <a href=""https://biosciencedbc.jp/event/symposium/togo2025/files/talk003-01-panel-discussion-aizawa.pdf"" target=""_blank"" rel=""noopener""> (話題提供スライド)</a> 、 片山 俊明 (情報・システム研究機構 データサイエンス共同利用基盤施設 バイオデータ研究拠点 特任教授 / ライフサイエンス統合データベースセンター 副センター長) 氏 <a href=""https://biosciencedbc.jp/event/symposium/togo2025/files/talk003-02-panel-discussion-katayama.pdf"" target=""_blank"" rel=""noopener"">(話題提供スライド)</a> 、小島 諒介 (京都大学 大学院医学研究科 准教授 / 理化学研究所 生命機能科学研究センター チームディレクター) 氏 <a href=""https://biosciencedbc.jp/event/symposium/togo2025/files/talk003-03-panel-discussion-kojima.pdf"" target=""_blank"" rel=""noopener"">(話題提供スライド)</a> 、清田 純 (理化学研究所 数理創造研究センター チームディレクター) 氏、瀧川 一学 (東京大学 大学院新領域創成科学研究科 教授 / 北海道大学 化学反応創成研究拠点 特任教授 / 理化学研究所 革新知能統合研究センター チームディレクター) 氏 <a href=""https://biosciencedbc.jp/event/symposium/togo2025/files/talk003-04-panel-discussion-takigawa.pdf"" target=""_blank"" rel=""noopener"">(話題提供スライド)</a> 、夏目 やよい (医薬基盤・健康・栄養研究所 AI健康・医薬研究センター センター長 / 徳島大学 先端酵素学研究所 特任教授) 氏 <a href=""https://biosciencedbc.jp/event/symposium/togo2025/files/talk003-05-panel-discussion-natsume.pdf"" target=""_blank"" rel=""noopener"">(話題提供スライド)</a> にご登壇いただきました。 要旨は以下のとおりです。
本パネルディスカッションでは、生命科学におけるマルチモーダルデータおよび AI の活用について取り上げるともに、それに必要となるデータベースのあり方について議論する。急速に発展するAI技術、計測技術およびデータベースが生命研究のスタイルをどう変えて行くのかをそれぞれの専門家を交えて議論し、生命科学とそのための情報基盤（データベース、AI技術、スパコンなど）の将来像を展望する。<br>
本シンポジウムの一連の動画は、<a href=""https://www.youtube.com/playlist?list=PL0uaKHgcG00aT8xsxBa5-Z0FjQYhAZTK-"" target=""_blank"" rel=""noopener"">YouTubeの再生リスト</a>からもご覧いただけます。","講演, トーゴーの日, パネルディスカッション, AI, データベース, ライフサイエンス",Ivxdh3ohVlk,PT1H59M52S,https://dbarchive.biosciencedbc.jp/data/togotv/movie/251210_togo2025_06_panel.mov,https://dbarchive.biosciencedbc.jp/data/togotv/movie/thumbnail/20251210_0.jpg,DBCLS,"高木 利久, 相澤 彰子, 片山 俊明 , 小島 諒介, 清田 純, 瀧川 一学, 夏目 やよい","<a href=""https://biosciencedbc.jp/"" target=""_blank"" rel=""noopener"">NBDC</a>",https://creativecommons.org/licenses/by/4.0/deed.ja,PL0uaKHgcG00aT8xsxBa5-Z0FjQYhAZTK-,,,,,1. パネリスト紹介 (0:00),2. 討論のテーマ・議論の進め方 (2:45),3. 第1部　生命研究者の視点から (6:39),4. 話題提供・小島 諒介氏 (6:48),5. 話題提供・夏目 やよい氏 (14:43),6. ディスカッション・質疑応答 (25:53),7. 第2部　情報・AI研究者の視点から (45:20),8. 話題提供・相澤 彰子氏 (45:44),9. 話題提供・瀧川 一学氏 (53:50),10. ディスカッション・質疑応答 (1:08:38),11. 第3部　DB開発者の視点から (1:20:36),12. 話題提供・片山 俊明氏 (1:20:54),13. ディスカッション・質疑応答 (1:30:10),14. 第4部　総合討論・質疑応答 (1:43:06),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2303,https://doi.org/10.7875/togotv.2025.062,データサイエンティストフレンドリーな毒性病理画像データベースCuratoxiiの開発 @ トーゴーの日シンポジウム2025,https://togotv.dbcls.jp/20251209.html,2025-12-09,"本日の統合TVは、2025年10月20日に開催された<a href=""https://biosciencedbc.jp/event/symposium/togo2025/"" target=""_blank"" rel=""noopener"">トーゴーの日シンポジウム2025</a> の口頭発表から 水野 忠快 (東京大学 大学院薬学系研究科 助教 / 統計数理研究所統計思考院 特任助教) 氏 による、｢データサイエンティストフレンドリーな毒性病理画像データベースCuratoxiiの開発｣<a href=""https://biosciencedbc.jp/event/symposium/togo2025/files/talk002-04-mizuno.pdf"" target=""_blank"" rel=""noopener"">(講演スライド )</a>をお送りします。講演要旨は以下のとおりです。<br>毒性病理画像は医薬品等の安全性評価にて欠かせない他, 化合物の個体での作用を恣意性なく記述するデータである。一方, 疾患画像に比してデータベース(DB)の整備が進んでおらず, 当該データを対象とするデータサイエンティストは限られている。上記課題解決に向け我々は, データサイエンティストフレンドリーな毒性病理画像データベースCuratoxiiの開発に取り組んでいる。本発表では毒性病理画像解析分野の背景となぜDB開発がその課題解決に資するかを中心に, プロジェクトの概要を紹介する。<br>
本シンポジウムの一連の動画は、<a href=""https://www.youtube.com/playlist?list=PL0uaKHgcG00aT8xsxBa5-Z0FjQYhAZTK-"" target=""_blank"" rel=""noopener"">YouTubeの再生リスト</a>からもご覧いただけます。","講演, トーゴーの日, AI, データベース, ライフサイエンス",trqAJMBKfRg,PT08M21S,https://dbarchive.biosciencedbc.jp/data/togotv/movie/251209_togo2025_05_mizuno.mov,https://dbarchive.biosciencedbc.jp/data/togotv/movie/thumbnail/20251209_0.jpg,DBCLS,水野 忠快,"<a href=""https://biosciencedbc.jp/"" target=""_blank"" rel=""noopener"">NBDC</a>",https://creativecommons.org/licenses/by/4.0/deed.ja,PL0uaKHgcG00aT8xsxBa5-Z0FjQYhAZTK-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2302,https://doi.org/10.7875/togotv.2025.061,4Dゲノム状態の理解と可視化を支援するデータベースの構築 @ トーゴーの日シンポジウム2025,https://togotv.dbcls.jp/20251208.html,2025-12-08,"本日の統合TVは、2025年10月20日に開催された<a href=""https://biosciencedbc.jp/event/symposium/togo2025/"" target=""_blank"" rel=""noopener"">トーゴーの日シンポジウム2025</a> の口頭発表から 新海 創也 (理化学研究所 生命機能科学研究センター 上級研究員) 氏 による、｢4Dゲノム状態の理解と可視化を支援するデータベースの構築｣<a href=""https://biosciencedbc.jp/event/symposium/togo2025/files/talk002-03-shinkai.pdf"" target=""_blank"" rel=""noopener"">(講演スライド )</a>をお送りします。講演要旨は以下のとおりです。<br>独自に開発したPHi-C（ファイシー）法を用いて、公共の3次元ゲノム構造データ（Hi-Cデータ）に対し、動的な3次元ゲノム構造（4Dゲノム状態）を網羅的に解析し、その可視化を実現する「PHi-C database」を構築する。GPU計算による高速化と大規模化を進め、複数のHi-Cデータを直感的に比較・理解できる4Dゲノム情報の統合的可視化基盤を提供する。これにより、細胞核内におけるゲノムDNAの動的高次構造の理解を促進し、シミュレーションや理論解析、統合ゲノム解析を通じて新たな仮説の創出と知識発見に貢献することを目指す。<br>
本シンポジウムの一連の動画は、<a href=""https://www.youtube.com/playlist?list=PL0uaKHgcG00aT8xsxBa5-Z0FjQYhAZTK-"" target=""_blank"" rel=""noopener"">YouTubeの再生リスト</a>からもご覧いただけます。","講演, トーゴーの日, AI, データベース, ライフサイエンス",CnQnrCk1fPE,PT10M17S,https://dbarchive.biosciencedbc.jp/data/togotv/movie/251208_togo2025_04_shinkai.mov,https://dbarchive.biosciencedbc.jp/data/togotv/movie/thumbnail/20251208_0.jpg,DBCLS,新海 創也,"<a href=""https://biosciencedbc.jp/"" target=""_blank"" rel=""noopener"">NBDC</a>",https://creativecommons.org/licenses/by/4.0/deed.ja,PL0uaKHgcG00aT8xsxBa5-Z0FjQYhAZTK-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
